"model","iteration","gamma"
"Claude Opus 5",2860,4.13473805333577
"Claude Opus 5",2861,-1.65124104969411
"Claude Opus 5",2862,-7.51049861954496
"Claude Opus 5",2863,-5.61286752824186
"Claude Opus 5",2864,-1.49299709573323
"Claude Opus 5",2865,4.43704429895736
"Claude Opus 5",2866,-2.7479485919437
"Claude Opus 5",2867,0.510476878422124
"Claude Opus 5",2868,-0.0495257019463581
"Claude Opus 5",2869,8.64119599251089
"Claude Opus 5",2870,7.22439105466555
"Claude Opus 5",2871,1.31218326963491
"Claude Opus 5",2872,-4.20952831377189
"Claude Opus 5",2873,3.18761870908498
"Claude Opus 5",2874,-3.35009792158778
"Claude Opus 5",2875,1.30927911431493
"Claude Opus 5",2876,-0.0495257019463565
"Claude Opus 5",2877,-1.16419026694564
"Claude Opus 5",2878,-0.461271416315487
"Claude Opus 5",2879,-3.27494780453324
"Claude Opus 5",2880,-3.6086856450146
"Claude Opus 5",2881,5.65204172034672
"Claude Opus 5",2882,-1.79651724177188
"Claude Opus 5",2883,3.4571467480732
"Claude Opus 5",2884,1.05304466370892
"Claude Opus 5",2885,-3.36648306715396
"Claude Opus 5",2886,4.10803004502378
"Claude Opus 5",2887,2.65898851744938
"Claude Opus 5",2888,3.34523542343639
"Claude Opus 5",2889,-2.0724447963776
"Claude Opus 5",2890,4.66626626744099
"Claude Opus 5",2891,1.59173120298978
"Claude Opus 5",2892,-5.17759263050156
"Claude Opus 5",2893,-0.427280361375598
"Claude Opus 5",2894,-4.3403954749531
"Claude Opus 5",2895,-3.34910640794255
"Claude Opus 5",2896,3.34523542343639
"Claude Opus 5",2897,10.868068278052
"Claude Opus 5",2898,-4.20952831377188
"Claude Opus 5",2899,-5.9695589469976
"Claude Opus 5",2900,-1.49299709573322
"Claude Opus 5",2901,-2.71909034328519
"Claude Opus 5",2902,0.0020971159674582
"Claude Opus 5",2903,-1.79651724177187
"Claude Opus 5",2904,-1.86428567479717
"Claude Opus 5",2905,-0.427280361375603
"Claude Opus 5",2906,9.44129207902827
"Claude Opus 5",2907,9.6988174725117
"Claude Opus 5",2908,1.3092791143149
"Claude Opus 5",2909,-2.16884178596441
"Claude Opus 5",2910,-0.908384569895701
"Claude Opus 5",2911,6.01284126083493
"Claude Opus 5",2912,-3.57046211831604
"Claude Opus 5",2913,0.063818871207606
"Claude Opus 5",2914,2.65898851744941
"Claude Opus 5",2915,9.6988174725117
"Claude Opus 5",2916,-1.67507959672564
"Claude Opus 5",2917,7.22439105466553
"Claude Opus 5",2918,2.27448998013129
"Claude Opus 5",2919,-0.92196797506954
"Claude Opus 5",2920,6.6216657466668
"Claude Opus 5",2921,-0.74648652865006
"Claude Opus 5",2922,-5.61286752824185
"Claude Opus 5",2923,-0.477763634611796
"Claude Opus 5",2924,3.55418724428715
"Claude Opus 5",2925,-7.08355265557341
"Claude Opus 5",2926,7.22439105466556
"Claude Opus 5",2927,3.09007729521424
"Claude Opus 5",2928,4.66626626744103
"Claude Opus 5",2929,8.75959783163104
"Claude Opus 5",2930,-1.95701704344494
"Claude Opus 5",2931,-2.67971632435494
"Claude Opus 5",2932,-4.4796025384841
"Claude Opus 5",2933,0.510476878422087
"Claude Opus 5",2934,8.53014550776971
"Claude Opus 5",2935,-5.96955894699759
"Claude Opus 5",2936,-0.746486528650083
"Claude Opus 5",2937,-3.61597168191653
"Claude Opus 5",2938,-0.305201828116558
"Claude Opus 5",2939,-0.662930785358156
"Claude Opus 5",2940,-0.941532011182888
"Claude Opus 5",2941,-1.00965538907791
"Claude Opus 5",2942,-5.66426710822748
"Claude Opus 5",2943,-4.93765994151798
"Claude Opus 5",2944,2.64494347318131
"Claude Opus 5",2945,1.91904154866727
"Claude Opus 5",2946,-2.16884178596437
"Claude Opus 5",2947,-1.79651724177186
"Claude Opus 5",2948,2.09655738749274
"Claude Opus 5",2949,-2.6663439481832
"Claude Opus 5",2950,8.53014550776974
"Claude Opus 5",2951,4.70405957932817
"Claude Opus 5",2952,3.39751959076991
"Claude Opus 5",2953,-3.60868564501463
"Claude Opus 5",2954,2.96485343742473
"Claude Opus 5",2955,1.81443037680448
"Claude Opus 5",2956,-2.7972021943922
"Claude Opus 5",2957,5.20048508821754
"Claude Opus 5",2958,1.64099964198086
"Claude Opus 5",2959,-1.88317430377393
"Claude Opus 5",2960,5.29961496130469
"Claude Opus 5",2961,2.65898851744939
"Claude Opus 5",2962,0.929302627964047
"Claude Opus 5",2963,2.3749657871726
"Claude Opus 5",2964,0.140332331825836
"Claude Opus 5",2965,3.18761870908494
"Claude Opus 5",2966,2.69108969715436
"Claude Opus 5",2967,2.61725619078998
"Claude Opus 5",2968,8.81082402461371
"Claude Opus 5",2969,6.01284126083493
"Claude Opus 5",2970,-3.46656695770454
"Claude Opus 5",2971,-0.0356078668767715
"Claude Opus 5",2972,2.65898851744935
"Claude Opus 5",2973,-0.511856267853772
"Claude Opus 5",2974,3.41825512019416
"Claude Opus 5",2975,3.52182467415004
"Claude Opus 5",2976,10.6035575972412
"Claude Opus 5",2977,3.52182467415004
"Claude Opus 5",2978,0.140332331825835
"Claude Opus 5",2979,5.90542457404023
"Claude Opus 5",2980,0.413879835563691
"Claude Opus 5",2981,1.08522617340597
"Claude Opus 5",2982,-6.010433445626
"Claude Opus 5",2983,-1.05562418537685
"Claude Opus 5",2984,6.24928022434403
"Claude Opus 5",2985,-2.07523650386531
"Claude Opus 5",2986,4.13473805333577
"Claude Opus 5",2987,-1.49299709573324
"Claude Opus 5",2988,-1.49299709573323
"Claude Opus 5",2989,-2.67485295237021
"Claude Opus 5",2990,3.09007729521424
"Claude Opus 5",2991,-1.20199117808918
"Claude Opus 5",2992,2.37496578717259
"Claude Opus 5",2993,-2.68608637599698
"Claude Opus 5",2994,2.44773922565558
"Claude Opus 5",2995,9.32475753665658
"Claude Opus 5",2996,2.6449434731813
"Claude Opus 5",2997,-6.33533436628136
"Claude Opus 5",2998,3.52182467415002
"Claude Opus 5",2999,-0.511856267853774
"Claude Opus 5",3000,2.68705761780868
"Claude Opus 5",3001,-2.81742355690048
"Claude Opus 5",3002,-2.55136335104557
"Claude Opus 5",3003,1.38413101055382
"Claude Opus 5",3004,-3.61597168191657
"Claude Opus 5",3005,7.52281362505809
"Claude Opus 5",3006,3.55418724428714
"Claude Opus 5",3007,7.34033136308276
"Claude Opus 5",3008,10.5788482959714
"Claude Opus 5",3009,5.39530575314387
"Claude Opus 5",3010,5.087607429112
"Claude Opus 5",3011,6.62166574666679
"Claude Opus 5",3012,0.682608361279093
"Claude Opus 5",3013,0.791483906311029
"Claude Opus 5",3014,-4.12045302501585
"Claude Opus 5",3015,4.10803004502379
"Claude Opus 5",3016,1.04303848865647
"Claude Opus 5",3017,1.94129828104994
"Claude Opus 5",3018,3.52182467415003
"Claude Opus 5",3019,6.01284126083492
"Claude Opus 5",3020,4.66626626744102
"Claude Opus 5",3021,-2.53899847804256
"Claude Opus 5",3022,-1.16419026694565
"Claude Opus 5",3023,2.44773922565559
"Claude Opus 5",3024,-2.68608637599697
"Claude Opus 5",3025,-2.67971632435495
"Claude Opus 5",3026,0.92930262796405
"Claude Opus 5",3027,2.72752129065527
"Claude Opus 5",3028,-2.84101134573759
"Claude Opus 5",3029,4.8186461355753
"Claude Opus 5",3030,4.72654128711299
"Claude Opus 5",3031,-0.0495257019463627
"Claude Opus 5",3032,0.510476878422102
"Claude Opus 5",3033,-2.68608637599697
"Claude Opus 5",3034,-2.16884178596439
"Claude Opus 5",3035,0.430498889406184
"Claude Opus 5",3036,7.34033136308279
"Claude Opus 5",3037,1.30927911431491
"Claude Opus 5",3038,-0.90838456989569
"Claude Opus 5",3039,-0.0877183926371788
"Claude Opus 5",3040,-0.0877183926371754
"Claude Opus 5",3041,-2.93630010716548
"Claude Opus 5",3042,3.77988239692835
"Claude Opus 5",3043,0.573290195618939
"Claude Opus 5",3044,3.3975195907699
"Claude Opus 5",3045,-4.64831729232662
"Claude Opus 5",3046,3.83096306805302
"Claude Opus 5",3047,-3.29495034641786
"Claude Opus 5",3048,6.53763966725566
"Claude Opus 5",3049,-1.66251480115306
"Claude Opus 5",3050,2.44773922565556
"Claude Opus 5",3051,-5.61270349452885
"Claude Opus 5",3052,3.59668523872866
"Claude Opus 5",3053,2.66534597004223
"Claude Opus 5",3054,1.45259829202698
"Claude Opus 5",3055,-1.4929970957332
"Claude Opus 5",3056,-1.16419026694565
"Claude Opus 5",3057,6.53763966725566
"Claude Opus 5",3058,1.84809161685846
"Claude Opus 5",3059,3.55418724428714
"Claude Opus 5",3060,7.34853026508348
"Claude Opus 5",3061,1.45259829202702
"Claude Opus 5",3062,4.10223893710827
"Claude Opus 5",3063,-3.3500979215878
"Claude Opus 5",3064,0.413879835563703
"Claude Opus 5",3065,2.66534597004225
"Claude Opus 5",3066,0.929302627964058
"Claude Opus 5",3067,-1.93701955651875
"Claude Opus 5",3068,-0.675758116492704
"Claude Opus 5",3069,-0.642466454920254
"Claude Opus 5",3070,2.65898851744939
"Claude Opus 5",3071,6.14732814173312
"Claude Opus 5",3072,0.791483906310984
"Claude Opus 5",3073,7.34033136308278
"Claude Opus 5",3074,-5.04568514445635
"Claude Opus 5",3075,6.01284126083492
"Claude Opus 5",3076,2.04495957171805
"Claude Opus 5",3077,2.61725619078995
"Claude Opus 5",3078,-1.97813469485083
"Claude Opus 5",3079,-0.877830066688088
"Claude Opus 5",3080,-3.60868564501459
"Claude Opus 5",3081,-0.477763634611786
"Claude Opus 5",3082,2.04495957171805
"Claude Opus 5",3083,-1.59663804130677
"Claude Opus 5",3084,-1.79675835297411
"Claude Opus 5",3085,-0.087718392637178
"Claude Opus 5",3086,-7.83101311062374
"Claude Opus 5",3087,-3.36785170852966
"Claude Opus 5",3088,-1.88317430377391
"Claude Opus 5",3089,-5.78077908608375
"Claude Opus 5",3090,6.83330327847503
"Claude Opus 5",3091,2.16318423625812
"Claude Opus 5",3092,6.53763966725569
"Claude Opus 5",3093,1.08522617340595
"Claude Opus 5",3094,-4.18344196518939
"Claude Opus 5",3095,-3.57046211831606
"Claude Opus 5",3096,-2.46303967903199
"Claude Opus 5",3097,-4.57026515170189
"Claude Opus 5",3098,-5.01903878544583
"Claude Opus 5",3099,-2.46303967903198
"Claude Opus 5",3100,-1.4929970957332
"Claude Opus 5",3101,-1.05562418537686
"Claude Opus 5",3102,0.791483906311003
"Claude Opus 5",3103,5.39530575314383
"Claude Opus 5",3104,-5.39123552415129
"Claude Opus 5",3105,-5.93006761847281
"Claude Opus 5",3106,3.56341852458334
"Claude Opus 5",3107,-5.61270349452883
"Claude Opus 5",3108,1.28799387922412
"Claude Opus 5",3109,1.3092791143149
"Claude Opus 5",3110,-2.67485295237021
"Claude Opus 5",3111,10.6035575972412
"Claude Opus 5",3112,3.83096306805301
"Claude Opus 5",3113,4.1080300450238
"Claude Opus 5",3114,-2.53899847804255
"Claude Opus 5",3115,-1.86428567479715
"Claude Opus 5",3116,-3.57046211831606
"Claude Opus 5",3117,6.39661670980926
"Claude Opus 5",3118,4.62420272998731
"Claude Opus 5",3119,0.791483906311016
"Claude Opus 5",3120,6.39661670980924
"Claude Opus 5",3121,3.83096306805302
"Claude Opus 5",3122,-3.27494780453324
"Claude Opus 5",3123,5.27412323231505
"Claude Opus 5",3124,-1.93701955651876
"Claude Opus 5",3125,0.929302627964067
"Claude Opus 5",3126,-1.79651724177187
"Claude Opus 5",3127,-0.305201828116551
"Claude Opus 5",3128,1.3092791143149
"Claude Opus 5",3129,6.10211390874242
"Claude Opus 5",3130,-0.0356078668767546
"Claude Opus 5",3131,8.81082402461372
"Claude Opus 5",3132,-2.69343612966151
"Claude Opus 5",3133,-2.45750502788568
"Claude Opus 5",3134,1.81443037680446
"Claude Opus 5",3135,0.791483906310976
"Claude Opus 5",3136,-1.79651724177187
"Claude Opus 5",3137,-3.34910640794252
"Claude Opus 5",3138,3.18761870908494
"Claude Opus 5",3139,-2.16884178596439
"Claude Opus 5",3140,2.27448998013128
"Claude Opus 5",3141,5.90542457404023
"Claude Opus 5",3142,-0.675758116492697
"Claude Opus 5",3143,3.77988239692836
"Claude Opus 5",3144,4.8186461355753
"Claude Opus 5",3145,6.0614961621997
"Claude Opus 5",3146,2.00638776116533
"Claude Opus 5",3147,1.27282691148431
"Claude Opus 5",3148,7.61727840665401
"Claude Opus 5",3149,2.61725619078996
"Claude Opus 5",3150,-2.69343612966153
"Claude Opus 5",3151,-6.95533518846233
"Claude Opus 5",3152,-3.39478618305787
"Claude Opus 5",3153,3.34523542343639
"Claude Opus 5",3154,4.726541287113
"Claude Opus 5",3155,-4.64831729232661
"Claude Opus 5",3156,-0.87783006668811
"Claude Opus 5",3157,-1.07133130297677
"Claude Opus 5",3158,10.6035575972412
"Claude Opus 5",3159,2.61725619078997
"Claude Opus 5",3160,14.1566518126075
"Claude Opus 5",3161,-2.04519359630447
"Claude Opus 5",3162,-0.465995073195473
"Claude Opus 5",3163,3.28500828948009
"Claude Opus 5",3164,-5.17759263050158
"Claude Opus 5",3165,2.25462828847886
"Claude Opus 5",3166,-5.0705097877037
"Claude Opus 5",3167,-3.46656695770454
"Claude Opus 5",3168,-5.35489110358793
"Claude Opus 5",3169,0.226079956601684
"Claude Opus 5",3170,1.64099964198086
"Claude Opus 5",3171,2.61725619078996
"Claude Opus 5",3172,-0.511856267853798
"Claude Opus 5",3173,6.9985842708267
"Claude Opus 5",3174,9.20396793263073
"Claude Opus 5",3175,2.44773922565559
"Claude Opus 5",3176,0.929302627964053
"Claude Opus 5",3177,2.30786530991397
"Claude Opus 5",3178,-1.66251480115306
"Claude Opus 5",3179,-0.0495257019463498
"Claude Opus 5",3180,1.08522617340596
"Claude Opus 5",3181,-2.07523650386531
"Claude Opus 5",3182,6.72790380820948
"Claude Opus 5",3183,6.96788467495642
"Claude Opus 5",3184,-2.93630010716546
"Claude Opus 5",3185,-1.66251480115305
"Claude Opus 5",3186,0.573290195618943
"Claude Opus 5",3187,-2.67485295237024
"Claude Opus 5",3188,0.413879835563652
"Claude Opus 5",3189,6.01284126083493
"Claude Opus 5",3190,-3.35009792158778
"Claude Opus 5",3191,5.50678507250825
"Claude Opus 5",3192,-0.877830066688096
"Claude Opus 5",3193,2.09655738749272
"Claude Opus 5",3194,6.06149616219969
"Claude Opus 5",3195,1.08522617340596
"Claude Opus 5",3196,1.59173120298978
"Claude Opus 5",3197,1.08522617340596
"Claude Opus 5",3198,2.66534597004224
"Claude Opus 5",3199,-7.92646213395621
"Claude Opus 5",3200,-3.82490304864509
"Claude Opus 5",3201,0.72872047591121
"Claude Opus 5",3202,6.39661670980924
"Claude Opus 5",3203,2.16318423625813
"Claude Opus 5",3204,1.452598292027
"Claude Opus 5",3205,-1.49299709573322
"Claude Opus 5",3206,3.41825512019414
"Claude Opus 5",3207,-5.04568514445634
"Claude Opus 5",3208,0.878905102987626
"Claude Opus 5",3209,-1.98056948624836
"Claude Opus 5",3210,-6.17156498031319
"Claude Opus 5",3211,-0.049525701946354
"Claude Opus 5",3212,0.226079956601699
"Claude Opus 5",3213,-2.67485295237021
"Claude Opus 5",3214,-3.16394721672241
"Claude Opus 5",3215,4.38735145956665
"Claude Opus 5",3216,-1.49299709573321
"Claude Opus 5",3217,8.97987704666958
"Claude Opus 5",3218,4.70405957932814
"Claude Opus 5",3219,-1.93429724195124
"Claude Opus 5",3220,-3.36785170852968
"Claude Opus 5",3221,6.05763291234732
"Claude Opus 5",3222,-3.39478618305787
"Claude Opus 5",3223,-1.93429724195123
"Claude Opus 5",3224,-1.00965538907794
"Claude Opus 5",3225,11.0859494653982
"Claude Opus 5",3226,1.30927911431491
"Claude Opus 5",3227,-4.47960253848412
"Claude Opus 5",3228,6.53763966725568
"Claude Opus 5",3229,-1.05562418537685
"Claude Opus 5",3230,5.39530575314383
"Claude Opus 5",3231,1.38413101055382
"Claude Opus 5",3232,-3.83216053712523
"Claude Opus 5",3233,-3.70135096169459
"Claude Opus 5",3234,6.53763966725569
"Claude Opus 5",3235,1.12110598572412
"Claude Opus 5",3236,7.52281362505809
"Claude Opus 5",3237,-2.67971632435495
"Claude Opus 5",3238,-5.93006761847284
"Claude Opus 5",3239,2.61725619078996
"Claude Opus 5",3240,1.94129828104996
"Claude Opus 5",3241,0.878905102987611
"Claude Opus 5",3242,2.22939656724036
"Claude Opus 5",3243,1.452598292027
"Claude Opus 5",3244,-5.15339180295128
"Claude Opus 5",3245,-0.675758116492711
"Claude Opus 5",3246,-7.51049861954495
"Claude Opus 5",3247,-6.30446678398825
"Claude Opus 5",3248,3.77988239692836
"Claude Opus 5",3249,-3.35009792158778
"Claude Opus 5",3250,1.3092791143149
"Claude Opus 5",3251,-5.9695589469976
"Claude Opus 5",3252,-5.96955894699761
"Claude Opus 5",3253,-4.74019972843756
"Claude Opus 5",3254,-1.48305443004081
"Claude Opus 5",3255,7.39639582897147
"Claude Opus 5",3256,2.61725619078996
"Claude Opus 5",3257,-4.55129131278773
"Claude Opus 5",3258,-0.51185626785377
"Claude Opus 5",3259,7.34033136308275
"Claude Opus 5",3260,-5.52291250745365
"Claude Opus 5",3261,-1.86428567479715
"Claude Opus 5",3262,5.20048508821755
"Claude Opus 5",3263,0.878905102987611
"Claude Opus 5",3264,-0.162861873779184
"Claude Opus 5",3265,-1.97813469485085
"Claude Opus 5",3266,-4.47960253848409
"Claude Opus 5",3267,3.77988239692834
"Claude Opus 5",3268,3.076950905758
"Claude Opus 5",3269,4.83439780735576
"Claude Opus 5",3270,12.4698888434908
"Claude Opus 5",3271,4.6242027299873
"Claude Opus 5",3272,2.68705761780867
"Claude Opus 5",3273,1.84809161685847
"Claude Opus 5",3274,5.47022022037238
"Claude Opus 5",3275,0.155271902398573
"Claude Opus 5",3276,-3.39478618305783
"Claude Opus 5",3277,2.6449434731813
"Claude Opus 5",3278,-5.19806261084878
"Claude Opus 5",3279,7.34033136308277
"Claude Opus 5",3280,7.45909090519135
"Claude Opus 5",3281,1.54998720795277
"Claude Opus 5",3282,-1.21701800490344
"Claude Opus 5",3283,-7.51049861954497
"Claude Opus 5",3284,-2.67485295237023
"Claude Opus 5",3285,0.2260799566017
"Claude Opus 5",3286,0.929302627964057
"Claude Opus 5",3287,0.573290195618923
"Claude Opus 5",3288,-3.3678517085297
"Claude Opus 5",3289,-6.1424889566009
"Claude Opus 5",3290,-1.05562418537686
"Claude Opus 5",3291,1.3092791143149
"Claude Opus 5",3292,-3.60868564501458
"Claude Opus 5",3293,8.97987704666958
"Claude Opus 5",3294,-2.71909034328519
"Claude Opus 5",3295,1.08522617340596
"Claude Opus 5",3296,2.65898851744936
"Claude Opus 5",3297,-3.35009792158778
"Claude Opus 5",3298,-1.93701955651876
"Claude Opus 5",3299,-5.96955894699761
"Claude Opus 5",3300,7.98650061572599
"Claude Opus 5",3301,4.83439780735576
"Claude Opus 5",3302,3.45714674807318
"Claude Opus 5",3303,6.08628053067084
"Claude Opus 5",3304,1.15654481472912
"Claude Opus 5",3305,7.34033136308276
"Claude Opus 5",3306,0.930240720224241
"Claude Opus 5",3307,-0.465995073195458
"Claude Opus 5",3308,7.88254059492465
"Claude Opus 5",3309,2.6870576178087
"Claude Opus 5",3310,1.94129828104996
"Claude Opus 5",3311,-5.52291250745366
"Claude Opus 5",3312,6.0614961621997
"Claude Opus 5",3313,-6.34617413150626
"Claude Opus 5",3314,-6.34617413150626
"Claude Opus 5",3315,2.41898291323593
"Claude Opus 5",3316,2.65898851744936
"Claude Opus 5",3317,-7.55835868635832
"Claude Opus 5",3318,2.77185338521165
"Claude Opus 5",3319,4.62420272998729
"Claude Opus 5",3320,1.38413101055382
"Claude Opus 5",3321,6.01284126083495
"Claude Opus 5",3322,-0.449939405570209
"Claude Opus 5",3323,8.97987704666958
"Claude Opus 5",3324,0.930240720224237
"Claude Opus 5",3325,0.878905102987617
"Claude Opus 5",3326,4.71068142126141
"Claude Opus 5",3327,2.09655738749274
"Claude Opus 5",3328,-1.4830544300408
"Claude Opus 5",3329,2.37496578717258
"Claude Opus 5",3330,9.44129207902829
"Claude Opus 5",3331,1.46948018795355
"Claude Opus 5",3332,-2.67971632435496
"Claude Opus 5",3333,-1.59663804130675
"Claude Opus 5",3334,-3.35009792158778
"Claude Opus 5",3335,3.56341852458333
"Claude Opus 5",3336,-3.57046211831606
"Claude Opus 5",3337,-0.941532011182902
"Claude Opus 5",3338,5.087607429112
"Claude Opus 5",3339,-2.81742355690051
"Claude Opus 5",3340,6.53763966725567
"Claude Opus 5",3341,2.71425481278857
"Claude Opus 5",3342,1.84809161685847
"Claude Opus 5",3343,3.076950905758
"Claude Opus 5",3344,4.666266267441
"Claude Opus 5",3345,4.04236625636546
"Claude Opus 5",3346,3.83096306805303
"Claude Opus 5",3347,6.01284126083494
"Claude Opus 5",3348,0.541662112206658
"Claude Opus 5",3349,4.89514125619177
"Claude Opus 5",3350,2.96485343742472
"Claude Opus 5",3351,-1.8139777423339
"Claude Opus 5",3352,1.08522617340595
"Claude Opus 5",3353,8.10915883378098
"Claude Opus 5",3354,-5.61270349452882
"Claude Opus 5",3355,5.20048508821754
"Claude Opus 5",3356,1.27282691148433
"Claude Opus 5",3357,4.62420272998728
"Claude Opus 5",3358,-0.477763634611808
"Claude Opus 5",3359,3.09007729521423
"Claude Opus 5",3360,-2.91143738409188
"Claude Opus 5",3361,8.10252271887738
"Claude Opus 5",3362,2.44773922565556
"Claude Opus 5",3363,6.01284126083492
"Claude Opus 5",3364,1.08522617340597
"Claude Opus 5",3365,-1.65124104969411
"Claude Opus 5",3366,2.66534597004225
"Claude Opus 5",3367,-3.19414699661809
"Claude Opus 5",3368,-2.67485295237022
"Claude Opus 5",3369,-2.67971632435496
"Claude Opus 5",3370,-3.19414699661809
"Claude Opus 5",3371,-1.49299709573321
"Claude Opus 5",3372,-1.30553266990317
"Claude Opus 5",3373,0.413879835563684
"Claude Opus 5",3374,6.24928022434405
"Claude Opus 5",3375,3.18761870908497
"Claude Opus 5",3376,-3.16394721672239
